"","TIME","A","Bb","B","C","C#","D","Eb","E","F","F#","G","Ab"
"7185",333.62430839,0.0317327,1.43894,0.0333337,1.56239,0.131894,0.107012,0.106561,0.0530723,2.14769,0,0.734422,1.48646
"7186",333.670748299,0.0621359,0.77644,0.0181384,1.37001,0.0885461,0.332746,0.427445,0.55042,2.59133,0,0.820518,1.01022
"7187",333.717188209,0.0391736,0,0.0726121,1.52348,0.099579,0.948056,0.880623,0.848289,2.45404,0.00839256,0.746691,0.545829
"7188",333.763628118,0.0863648,0,0.0663465,1.54005,0.0832044,1.20806,0.774948,0.823465,2.16469,0.0669601,0.884433,0.425925
"7189",333.810068027,0.137634,0.00355285,0.00848129,1.40643,0.0379591,1.33733,0.602104,0.68616,2.12315,0.000221989,0.958917,0.372801
"7190",333.856507937,0.16503,0.0875073,0,1.5386,0.0324898,1.3396,0.560275,0.606126,2.0609,0.00041661,0.875385,0.416893
"7191",333.902947846,0.157595,0.111697,0.0133313,1.80607,0.0170281,1.2493,0.517794,0.616638,2.12466,0.00256967,0.531966,1.02194
"7192",333.949387755,0.149947,0.0629294,0.0319693,2.22715,0.0821866,0.778297,0.581196,0.796635,2.43271,0.00463352,0.251415,1.46853
"7193",333.995827664,0.117668,0.110198,0.049602,2.57566,0.00879862,0.399782,0.317896,0.946548,2.36919,0.00286951,0.161293,1.56627
"7194",334.042267574,0.652139,0.00219345,0.0485338,2.17082,0.157822,1.01201,0.952181,0.521051,2.22851,0.00145867,0.353253,0.576452
"7195",334.088707483,1.68186,0.0718715,0.080837,1.54932,0.465475,1.24748,0.94372,0.756063,1.33113,0.0279039,0.72014,0.527102
"7196",334.135147392,1.93609,0.111345,0.0649479,1.59563,0.645568,1.2964,1.09607,0.894368,0.568455,0.0776855,1.02504,0.478236
"7197",334.181587302,1.75548,0.0919178,0.0238638,1.70277,0.808087,1.27356,1.25983,0.922833,0.298017,0.0530026,1.39265,0.372112
"7198",334.228027211,1.3232,0.0691461,0.00480923,2.07751,0.682695,1.15329,1.12745,1.01805,0.277829,0.0183771,1.66174,0.312497
"7199",334.27446712,0.579368,0,0.234075,1.86321,0.127687,0.869459,1.27966,0.921734,0.450257,0,2.15253,0.336554
"7200",334.320907029,0.0466827,0,0.35289,1.55077,0.0510188,0.293932,1.94518,0.471388,0.325379,0.0134118,2.64326,0.138133
"7201",334.367346939,0,0,0.382356,1.49436,0.0572339,0.325329,1.98833,0.0443563,0.094652,0.0308789,2.70861,0
"7202",334.413786848,0.863099,0,0.145373,1.51501,0.428669,0.908174,1.30941,0.46891,0.333001,0.117266,1.98967,0.11591
"7203",334.460226757,1.65033,0.0313877,0.102546,1.55386,0.833951,1.091,1.10601,0.702619,0.305132,0.211267,1.43186,0.133031
"7204",334.506666667,1.74404,0.0564491,0.132535,1.71256,0.864465,1.31721,0.949295,0.73989,0.468553,0.279626,0.934154,0.333217
"7205",334.553106576,1.6962,0.000463989,0.30858,1.87106,0.609894,1.14327,0.982588,0.740362,0.465947,0.23015,1.08559,0.443908
"7206",334.599546485,1.00857,0.0580527,0.691819,1.9054,0.10983,0.913427,1.32792,0.70478,0.102955,0.0605324,1.53863,0.45391
"7207",334.645986395,0.00964779,0.35718,0.57014,1.73019,0.0668154,0.777079,2.11112,0.633604,0.0205462,0,1.97127,0.574765
"7208",334.692426304,0.795702,0.0460499,0.212449,1.8339,0.0725331,0.663333,2.13776,0.543136,0,0,1.69115,0.564183
"7209",334.738866213,1.30653,0.00187976,0.13879,1.54842,0.0461826,0.550542,1.7439,0.326014,0.0108269,0.0194767,0.83819,0.138499
"7210",334.785306122,1.38019,0.00170915,0.187727,1.64652,0.0340409,0.285587,1.48012,0.216596,0.049394,0.127435,0.881332,0.0715144
"7211",334.831746032,1.37261,0.00106612,0.19107,1.60069,0.042777,0.00322063,1.88097,0.139215,0.019508,0.0787219,1.09288,0.00825968
"7212",334.878185941,1.18337,0.00118508,0.150969,1.62657,0.0897162,0.00135994,2.27158,0.13699,0,0.0909038,1.22715,0.0528519
"7213",334.92462585,0.985035,0.0436335,0.324845,1.71712,0.129703,0,2.4651,0.0638729,0,0.0623504,1.59527,0.0551069
"7214",334.97106576,0.89403,0.138407,0.271961,1.77819,0.212462,0,2.36449,0.33544,0,0.0424371,1.80502,0
"7215",335.017505669,0.910013,0.104293,0.11477,1.73632,0.396423,0.00292228,2.57021,0.43432,0,0.00986796,2.05887,0
"7216",335.063945578,0.794203,0.00161859,0.217275,1.16943,0.164001,0.257992,2.56371,0.929209,0.49501,0.0888557,2.24471,0.100051
"7217",335.110385488,0.174927,0.291065,0,0.93932,0.1181,1.36755,2.3546,0.86776,0.330993,0.143438,1.31859,0.553465
"7218",335.156825397,0,0.67922,0,1.06162,0.105405,1.38413,1.90946,0.861341,0.192966,0.251557,1.23144,0.954469
"7219",335.203265306,0,0.59542,0,1.10019,0.135242,1.54787,1.84083,0.798094,0.244774,0.230844,1.57007,0.846713
"7220",335.249705215,0.0584479,0.499358,0.0182371,0.8493,0.135727,1.58747,1.467,1.18343,0.105495,0.0643702,1.96695,0.507964
"7221",335.296145125,0.0313681,0.209874,0.411151,0.511941,0.295876,0.626936,1.01861,1.55369,0.221788,0.206355,1.8796,0.925482
"7222",335.342585034,0.0287578,0.136169,0.554295,0.624194,0.509542,0.627532,0.807681,1.65913,0.225994,0.425034,1.37284,1.2144
"7223",335.389024943,0.0272199,0.199794,0.317418,0.671116,0.57638,0.620823,0.708967,1.77938,0.178597,0.519907,1.23691,1.24943
"7224",335.435464853,0.0255364,0.446355,0.00510639,0.68567,0.496788,0.642192,0.748789,1.75065,0.136265,0.520868,1.39634,1.10619
"7225",335.481904762,0.0295439,0.693892,0.0054303,0.689446,0.184259,0.752918,1.32377,1.63398,0.0845719,0.144892,2.29362,0.845862
"7226",335.528344671,0,0.930508,0.0540813,0.93374,0.0888301,0.554551,1.97532,1.2266,0.0179325,0,2.91922,0.521644
"7227",335.57478458,0.000190488,0.48768,0,1.49438,0.0727612,0.303455,2.23743,0.971073,0.0383928,0.0525192,2.98404,0.147372
"7228",335.62122449,1.55938e-05,0.42693,0,1.83358,0.0786138,0.431535,2.1808,1.11962,0.284681,0.0975744,2.47209,0.0997403
"7229",335.667664399,0,0.347076,0,1.58234,0.106504,1.10188,2.16909,0.887569,0.343051,0.220453,1.62671,0.848702
"7230",335.714104308,0,0.175676,0,1.36126,0.139709,1.15337,2.24395,0.785299,0.295292,0.239019,1.66383,1.05405
"7231",335.760544218,0.046685,0,0.00499884,1.08826,0.148037,0.929737,2.25596,1.0775,0.229651,0.00651032,1.68707,0.668721
"7232",335.806984127,0.0818548,0.00103506,0,0.809016,0.360822,0.40485,1.57216,1.50841,0.193006,0.447457,1.26137,1.00539
"7233",335.853424036,0.0811964,0.00582943,0.107256,0.560163,0.503852,0.430018,0.902309,1.57397,0.224883,0.633838,1.1246,1.37151
"7234",335.899863946,0.0586712,0.0378692,0.0166516,0.697117,0.519398,0.423498,0.535907,1.73488,0.110336,0.634873,1.23209,1.55806
"7235",335.946303855,0.0534851,0.434557,0.00229046,0.821682,0.368207,0.423106,0.595797,1.68864,0.052677,0.457741,1.82138,1.35762
"7236",335.992743764,0.046838,0.787549,0.386396,0.640367,0.127305,0.459313,0.746553,1.67856,0.0986935,0.0532572,2.65162,0.860517
"7237",336.039183673,0.0698425,0.837762,0.431661,0.60022,0.0841094,0.491341,1.1681,1.34349,0.0633576,0,3.07086,0.503871
"7238",336.085623583,0.0106166,0.406027,0.435846,0.89207,0.00609329,0.377806,1.41695,0.93383,0.4986,0,2.90262,0.419082
"7239",336.132063492,3.67835e-05,1.65599,0.38406,1.4192,0,0.336726,1.16281,0.469634,0.395841,0,2.49101,0.394783
"7240",336.178503401,1.07543e-05,2.23743,0.18221,1.35297,0,0.989094,0.255721,0.0874291,0.617806,0,1.98057,0.264588
"7241",336.224943311,3.60468e-05,2.7035,0.141765,0.565883,0,1.42368,0.0392395,0.0451075,1.15686,0,1.43014,0.110492
"7242",336.27138322,0,3.39504,0.190289,0.0231774,0,1.7194,0,0.0297308,1.74087,0,1.13172,0.0751126
"7243",336.317823129,0,3.68553,0.203244,0.0210218,0.0551439,1.89555,0,0.0262159,2.01472,0,0.560023,0.113682
"7244",336.364263039,0.138368,3.42303,0.139282,0.0156989,0.00212585,2.13444,0,0.358679,2.04167,0.00377002,0.192297,0.147636
"7245",336.410702948,0.446925,3.0201,0.104127,0.0220676,0.00362362,2.22307,0.0135658,0.424699,2.15505,0.00559264,0.163206,0.0256673
"7246",336.457142857,0.429604,2.49142,0.051053,0.018629,0.196502,2.46639,0.331339,0.326364,2.11615,0.254619,0.037356,0.000118775
"7247",336.503582766,0.550778,1.93039,1.38337e-05,0.106006,0.142434,2.21273,0.549974,0.52501,1.77709,0.399225,0.137453,0.296827
"7248",336.550022676,0.61996,1.97189,0,0.292064,0.0143588,2.26428,0.684137,0.626083,1.09178,0.40617,0.25032,0.4444
"7249",336.596462585,0.543018,2.36249,0,0.234055,0.0421738,2.94432,0.614954,0.654879,0.928005,0.247474,0.181545,0.285659
"7250",336.642902494,0.575402,2.80299,0,0.0920848,0.0477207,3.14545,0.439419,0.609966,1.10232,0.0128769,0.100728,0.137413
"7251",336.689342404,0.598106,3.01148,0.000110314,0.0180697,0.0358244,2.98462,0.270499,0.633432,1.56973,0.0134784,0.0920106,0.109892
"7252",336.735782313,0.586403,3.28174,0.00411731,0.0172362,0.0179887,2.62407,0.162437,0.601382,1.81098,0.0856482,0.0676411,0.213201
"7253",336.782222222,0.22765,3.28767,0.014524,0.0152432,0.0250368,2.72133,0.100905,0.770717,2.15433,0.244645,0,0
"7254",336.828662132,0.404596,1.3948,0.00719852,0.409348,0.171564,1.47494,1.70934,0.236459,2.07564,0.603566,0,0.311751
"7255",336.875102041,0.622988,0.81556,0.054806,1.2628,0.122028,0.435773,2.15217,0.42623,0.976964,0.72585,0,0.852637
"7256",336.92154195,0.590139,0.550754,0.0762395,1.52918,0.105028,0.193784,2.35057,0.501241,0.480287,0.662961,0.480062,0.902148
"7257",336.967981859,0.681274,0.676448,0.0890347,1.52902,0.0955716,0.0946282,2.489,0.535235,0.230739,0.500873,0.930305,0.800847
"7258",337.014421769,0.573861,1.18087,0.143226,1.04478,0.0763456,0.588158,2.62791,0.466916,0.474493,0.347058,1.34688,0.619567
"7259",337.060861678,0.148341,1.46146,0.441263,0.143993,0.0287435,1.22694,2.27847,0.033309,0.490769,0.0693803,2.00005,0.466617
"7260",337.107301587,0.00392587,1.86451,0.155308,0.0142286,0.00379287,1.12629,2.52227,0.0124793,0.505277,0.0685475,2.293,0.27456
"7261",337.153741497,0,2.04654,0.00170615,0.0127954,0,1.07958,2.71277,0.0194107,0.770756,0.0882259,2.12127,0.195074
"7262",337.200181406,0.0635868,1.27981,0.00524852,0.716236,0.0285209,1.03751,3.03441,0.199702,0.845326,0.158794,1.78624,0.188043
"7263",337.246621315,0.0683937,0.894192,0.0304065,1.22909,0.0429975,1.03837,2.44422,0.350601,0.983711,0.164912,1.31827,0.871123
"7264",337.293061224,0.074345,0.693906,0.0590979,1.44809,0.0430894,1.28017,2.21031,0.361143,0.621667,0.153962,1.3227,1.02186
"7265",337.339501134,0.0972512,0.946255,0.124684,1.2058,0.0251476,1.77823,2.46892,0.282521,0.421565,0.0808537,1.47055,0.667205
"7266",337.385941043,0.136296,1.52165,0.106822,0.612024,0,1.83868,2.85715,0.145715,0.433126,0.0356201,1.98742,0.170115
"7267",337.432380952,0,1.9739,0.0405159,0.0253088,0,1.24565,3.22958,0.0724136,0.327348,0.00141258,2.14745,0.0399219
"7268",337.478820862,0.566275,1.77458,0.00134841,0.0280453,0.0182518,0.645289,3.23232,0.0635575,0.0170215,0,2.10082,0.0787484
"7269",337.525260771,1.04767,1.254,0.00201815,0.00136266,0.0221288,0.550407,2.91186,0.075001,0,0.0140254,1.66997,0.132849
"7270",337.57170068,1.11384,1.2788,0.00159544,0.00179167,0.0101195,0.339754,2.94482,0.0921155,0,0.0926179,1.56318,0.0571303
"7271",337.61814059,0.92082,1.18598,0.00215822,0,0.00709179,0.669994,2.80094,0.108992,0.00783075,0.0564246,1.78043,0
"7272",337.664580499,0.852304,1.28674,0.0355772,0.0025615,0,0.522324,2.81409,0.124278,0.0167615,0.0164577,1.99472,0
"7273",337.711020408,0.866802,1.42906,0.0588053,0.0025732,0,0.377074,2.97694,0.24037,0.0678887,0.0286393,2.30227,0
"7274",337.757460317,0.864038,1.80139,0.0572957,0.0374917,0.0417205,0.39362,2.73001,0.37393,0.213002,0.0270052,2.42183,0
"7275",337.803900227,0.976741,1.62261,0.00845102,0.197099,0,0.460957,2.58042,0.0669568,0.291044,0.00080952,2.2623,5.96618e-05
"7276",337.850340136,0.821762,1.73067,0.0062577,0,0.112615,0.583255,2.29355,0.593608,0.142132,0.0845632,2.79325,0.000146303
"7277",337.896780045,0,1.70363,0.0192217,0,0.190836,1.26627,1.84838,0.780958,0.294323,0.29934,2.85548,0.0442247
"7278",337.943219955,0,1.4975,0.0228241,0,0.141812,1.60974,1.4478,0.756234,0.244603,0.395994,2.58919,0.407215
"7279",337.989659864,0,1.79908,0,0,0.127986,1.76653,1.50898,0.721414,0.287086,0.333117,2.51741,0.427461
"7280",338.036099773,0.0236994,1.67706,0,0.121278,0.137202,1.67483,1.27913,0.821787,0.221519,0.0541445,2.5046,0.423889
"7281",338.082539683,0.0378263,1.35509,0.0317112,0.150584,0.312967,0.381025,1.50352,1.4621,0.0439957,0.436077,2.00835,0.749694
"7282",338.128979592,0.04402,1.26751,0.102596,0.22546,0.462702,0.386687,1.16389,1.67464,0.0256756,0.639028,1.3598,1.00459
"7283",338.175419501,0.0454061,1.39722,0.0024053,0.313309,0.50985,0.386602,0.976495,1.7384,0.0314332,0.692743,1.07826,1.12953
"7284",338.22185941,0.0408133,1.79607,0.00282218,0.331076,0.468758,0.370985,1.21685,1.49403,0.0269713,0.631913,1.30263,1.00171
"7285",338.26829932,0.0270388,2.23796,0.00291216,0.157577,0.243058,0.654192,2.09346,0.892463,0.0237826,0.201107,2.01138,0.56247
"7286",338.314739229,0.0196518,2.2929,0.00110791,0.21081,0.00456849,0.840621,2.47316,0.518743,0.0252329,0.184248,2.7345,0.23597
"7287",338.361179138,0.0844945,1.93453,0,0.165508,0.114306,0.708798,2.58825,0.333329,0.0312652,0.21657,3.30715,0.0250548
"7288",338.407619048,0.0226653,1.26729,0,0.0876925,0.0518666,0.761326,2.89594,0.837759,0.277753,0.136555,3.0436,3.30679e-05
"7289",338.454058957,0,1.39258,0,0.0012517,0.148685,1.25846,2.53339,0.851757,0.213555,0.219219,2.65467,0.573048
"7290",338.500498866,0,1.29841,0,0.0613062,0.288607,1.32664,2.49848,0.817717,0.0536219,0.196495,2.63966,0.515296
"7291",338.546938776,0.0358506,1.41519,0,0.129389,0.29991,0.991741,2.22839,0.925012,0.00841826,0.0423334,2.21004,0.224115
"7292",338.593378685,0.0914646,0.974383,0,0.125214,0.614486,0.28796,2.05043,1.19691,0.22196,0.546553,1.47895,0.481739
"7293",338.639818594,0.0670699,1.28158,1.61058e-05,0.336133,0.717076,0.327929,1.49714,1.28486,0.128531,0.674574,1.04805,0.735651
"7294",338.686258503,0.0579722,1.5252,0.00215203,0.404613,0.638013,0.371462,1.37619,1.35466,0.121252,0.584922,1.33804,0.870539
"7295",338.732698413,0.0378141,1.83886,0.00263003,0.296625,0.434567,0.411762,1.64505,1.24678,0.0944602,0.367473,2.07621,0.812611
"7296",338.779138322,6.10671e-05,2.34223,0.00328564,0.150125,0.205706,0.928769,1.87392,0.564826,0.251321,0.038518,2.70318,0.634848
"7297",338.825578231,0,2.41815,0.00162522,0.0216228,0.00311935,1.17396,1.87639,0.165696,0.214076,0,2.39296,0.904066
"7298",338.872018141,0.000262066,2.49892,0,0,0.00842873,0.812246,1.79897,0.134601,0.407299,0,2.17829,0.951236
"7299",338.91845805,0.000283922,2.77085,0.00108012,0,0,0.757831,1.73902,0.241935,0.416922,0,1.65656,0.834282
"7300",338.964897959,0.00026095,2.26499,0.00174338,0,0,0.841423,1.97563,0.131938,0.525972,0,1.77064,0.682998
"7301",339.011337868,0.000199963,2.17697,0.002415,0.00956505,0,0.67785,2.26427,0,0.512894,0.0065321,1.36937,0.645627
"7302",339.057777778,1.36545e-05,2.51107,0.0034826,0.0202006,0,0.604749,2.36541,0,0.368182,0.0115282,1.16743,0.637707
"7303",339.104217687,0,2.57007,0.00459216,0.0208768,0,0.630204,2.35266,0,0.384673,0.00392996,1.37035,0.720917
"7304",339.150657596,0,2.57884,0.00442102,0.0141653,0,0.795318,2.35517,0.0618592,0.413631,0,1.76986,0.834906
"7305",339.197097506,0.000325089,2.92079,0.167945,0.0173245,0,1.00527,1.90917,0.285259,0.509555,0,1.8711,0.986154
"7306",339.243537415,0.00376432,2.29112,0.00160618,0.00853503,0.147336,1.53643,1.78727,0.710956,0.927636,0,1.17741,1.40855
"7307",339.289977324,0.365878,2.09766,0.00677443,0,0.173177,1.60531,1.95201,0.726897,0.865244,0,1.36363,0.942558
"7308",339.336417234,0.268554,2.30054,0,0,0.0404183,1.52962,2.01881,0.677672,0.728503,0.0167233,1.76163,0.657805
"7309",339.382857143,0.000311876,2.81723,0,0,0.0206326,1.55164,1.95175,0.595364,0.717145,0.000745934,1.97253,0.575703
"7310",339.429297052,0.000436532,3.17604,0,0.00223375,0.0196259,1.66409,1.74895,0.553954,0.632042,0,2.03455,0.481724
"7311",339.475736961,0.000240794,3.07589,0,0.0101057,0.00545835,1.67992,1.72128,0.588885,0.345533,0.000469894,1.91623,0.430059
"7312",339.522176871,0.0125539,2.86726,0.00360692,0,0,1.21082,2.30012,0.780606,0.165723,0.00248395,1.73419,0.545802
"7313",339.56861678,0.0890411,2.30723,0.00260689,0.322986,0.019839,0.828549,2.83348,0.808191,0.376821,0.00299061,1.39795,0.418725
"7314",339.615056689,0.169796,2.33116,0.0322247,0.0250606,0.634723,1.2064,2.09339,0.249912,1.21515,0.00105819,1.34692,0.365151
"7315",339.661496599,0.142075,2.68162,0.0310613,0.101189,0.775338,1.76532,0.994693,0.389508,1.35689,0,1.28101,0.533999
"7316",339.707936508,0.0858084,2.71503,0.0374965,0.206715,0.8424,1.98113,0.274067,0.523204,1.4664,0.00562945,1.25355,0.780842
"7317",339.754376417,0.0559998,2.77229,0,0.36998,0.628932,2.07078,0.319528,0.614522,1.39872,0,1.42876,0.799323
"7318",339.800816327,0.048074,2.86931,0,0.424871,0.43432,2.209,0.402745,0.644315,1.14711,0,1.74063,0.733944
"7319",339.847256236,0.0766913,2.62285,0,0.40055,0.184589,2.12824,0.377536,0.727881,0.575135,0,2.12175,0.773144
"7320",339.893696145,0.0940047,2.49298,0,0.481971,0.0133001,2.06351,0.513153,0.910484,0.00273789,0,2.28561,0.541443
"7321",339.940136054,0.0877962,2.35676,0,0.649408,0.059633,1.93437,0,0.764783,0.0215866,0,2.17109,0.489033
"7322",339.986575964,0.100308,0.953819,0.289218,0.868334,0.992838,1.44869,0.010441,0.695597,0.880989,0,1.92755,0.699365
"7323",340.033015873,0.0851412,1.38492,0.0141992,0.781238,1.34347,1.45808,0,0.570542,1.10235,0.0803331,1.9348,0.683241
"7324",340.079455782,0.0511867,2.00395,0.0124751,0.706334,0.96389,1.75814,0,0.585245,0.944558,0.0700846,2.20541,0.635295
"7325",340.125895692,0.0351586,2.19943,0.00110498,0.902704,0.483915,2.02192,0.0734287,0.595949,0.838202,0.00504566,2.53546,0.567244
"7326",340.172335601,0.0594109,2.09445,0.000255158,1.0095,0.204749,1.94816,0.109745,0.61676,0.768073,0,3.08774,0.546287
"7327",340.21877551,0.0737361,2.0345,0,1.13407,0,1.59857,0.928463,0.745346,0.0109762,0,3.20812,0.657291
"7328",340.26521542,0.450642,1.5608,0,1.14329,0.00572989,1.7137,0.831722,0.850354,0,0,2.73684,0.668728
"7329",340.311655329,1.04772,0.928074,0.00349392,0.664284,0,1.71743,0.643584,0.70741,0,0,2.41988,0.739687
"7330",340.358095238,1.26481,0.804602,0.00364549,0.251817,0,1.18658,1.10326,0.550606,0,0.0651817,2.23441,0.640169
"7331",340.404535147,1.31282,0.891526,0.0469532,0.426932,0,0.833319,1.23435,0.22017,0,0.0779453,2.2585,0.588122
"7332",340.450975057,1.08958,0.920704,0.106679,0.706227,0,0.671129,1.18179,0.0511465,0.00643434,0.0374207,2.30575,0.657132
"7333",340.497414966,0.8489,0.8235,0.111151,0.954703,0,0.598542,1.34473,0.0559707,0,0,2.43703,0.854501
"7334",340.543854875,0.799139,0.801481,0.0111738,1.18726,0,0.527255,1.3109,0.0604162,0,0,2.41653,1.08791
"7335",340.590294785,0.900977,0.865823,0,1.32378,0.00417205,0.774481,1.06061,0.0286827,0.086975,0,2.40607,1.11996
"7336",340.636734694,0.51528,1.02423,0.0234181,0.982914,0.0233373,1.30278,0.582559,0.575969,0.619287,0,2.73831,1.24051
"7337",340.683174603,0.170181,1.47188,0.0997135,1.16837,0.170338,1.50761,0.727096,0.533797,0.373339,0,2.73636,0.827719
"7338",340.729614512,0,1.5853,0.0823445,1.27754,0.12178,1.78497,0.480076,0.689388,0.19878,0.0532907,2.53113,0.74969
"7339",340.776054422,0,1.26852,0.0256345,1.26623,0.0413353,1.95248,0.0404229,0.659373,0.314792,0,2.74224,0.986286
"7340",340.822494331,4.28559e-05,1.37179,0,1.13954,0.112573,1.84758,0.061716,0.826648,0.208903,0.0750304,2.30339,1.27013
"7341",340.86893424,0,1.37662,0.144086,0.810249,0.119793,0.917597,0.258437,1.19696,0.183118,0.119143,1.84112,1.20996
"7342",340.91537415,0.022492,1.3072,0.237292,0.747366,0.236309,0.54015,0.305544,1.45287,0.036904,0.139748,1.68275,1.2306
"7343",340.961814059,0.0172812,1.34596,0.0375403,0.92461,0.208451,0.635096,0.422467,1.47987,0.0449149,0.222712,1.70149,1.22177
"7344",341.008253968,9.29003e-06,1.29386,0.00241506,1.12004,0.0994042,0.842768,0.674522,1.29422,0.0494869,0.171475,2.08589,1.15733
"7345",341.054693878,0.000195216,1.83287,0.00216034,1.28292,0.0908749,1.04682,0.638291,0.957179,0.0734586,0.0722057,2.71653,0.962622
"7346",341.101133787,0.000288875,1.9803,0.126565,1.30763,0.014921,1.15951,0.610286,0.753989,0.127968,0.00113215,3.04136,0.578869
"7347",341.147573696,0.000218287,1.29082,0.171714,1.84041,0.0282037,1.02619,0.856906,0.730194,0.190667,0.0020285,3.02397,0.309903
"7348",341.194013605,0,1.03564,0.138379,1.70928,0.0296543,1.37924,0.73834,0.846474,0.519876,0,2.62782,0.871129
"7349",341.240453515,0,1.25305,0.0067124,1.41601,0.0300327,1.79311,0.927042,0.757332,0.279586,0,2.49119,0.89896
"7350",341.286893424,0,1.45855,0,1.18517,0.157278,1.94449,0.988581,0.752286,0.0770373,0.00147708,2.55593,0.604068
"7351",341.333333333,0,1.40065,0,1.0259,0.170307,1.83153,0.777809,0.893645,0.0678156,0,2.33457,0.215933
"7352",341.379773243,0,1.14643,0.0845529,0.616441,0.249031,1.04545,0.582594,1.24968,0.105214,0.407093,2.21036,0.64456
"7353",341.426213152,0,1.07528,0.360508,0.455657,0.439986,0.849953,0.44197,1.28977,0.139723,0.628003,1.84001,1.03337
"7354",341.472653061,0,1.48962,0.166313,0.596005,0.381888,1.14218,0.333485,1.40048,0.107445,0.588939,1.55009,1.20042
"7355",341.519092971,0,1.82603,0.0034183,0.708995,0.182541,1.44865,0.470396,1.34416,0.0905764,0.264331,2.06022,1.04955
"7356",341.56553288,3.43471e-05,1.98644,0.00398006,1.21392,0.128716,1.42347,0.456118,1.07554,0.134046,0,2.92238,0.718292
"7357",341.611972789,0,1.94656,0.107144,1.25899,0.00661807,1.42536,0.107094,0.775646,0.142411,0,3.30464,0.4754
"7358",341.658412698,0.000311171,1.61676,0.0732624,1.2158,0.0105451,1.36506,0.300898,0.50418,0.356413,0,3.35445,0.325078
"7359",341.704852608,0.000325002,1.7974,0.0569833,1.02405,0.0741067,1.3707,0.575265,0.338816,0.431948,0,3.04753,0.263328
"7360",341.751292517,0.000282521,2.15411,0.143632,0.813945,0,1.54781,0.282684,0.0760315,0.337196,0,2.55117,0.443466
"7361",341.797732426,0.00012221,2.26242,0.157326,1.24867,0,1.48852,0.054856,0.046897,0.311986,0,2.03005,0.869411
"7362",341.844172336,0,2.06124,0.141716,1.58187,0,1.32616,0.217137,0.0263261,0.344739,0,1.8296,1.18867
"7363",341.890612245,0,1.76678,0.12715,1.52137,0.00494436,1.51665,0.4631,0.032504,0.382007,0.0167459,1.94638,1.15478
"7364",341.937052154,0,1.54512,0.107984,1.3457,0.0756611,1.45013,0.779851,0.0276131,0.354686,0,2.54607,0.503032
"7365",341.983492063,0.000171639,1.19528,0.321798,1.44746,0.000792612,1.39921,1.107,0.0273992,0.258138,0.0393987,2.63415,0.213556
"7366",342.029931973,0,1.28038,0.12655,1.33486,0.0457485,1.3872,0.866967,0.571824,0.242328,0.0420302,2.79807,0.493637
"7367",342.076371882,0,1.49863,0.0925577,1.05144,0.0658418,1.93704,0.375889,0.687741,0.268684,0.0343986,2.91732,0.657776
"7368",342.122811791,0,1.49545,0.0665757,1.00941,0.0619305,2.14195,0.535901,0.676762,0.162909,0.000925143,3.11638,0.339545
"7369",342.169251701,0.000237909,1.42798,0.0484775,1.45893,0.032054,2.18639,0.449088,0.608715,0.143044,0,2.98271,0.417101
"7370",342.21569161,0.000384694,1.37161,0.0116916,1.61167,0.0389899,2.28675,0.263505,0.595037,0.147753,0,2.7798,0.739774
"7371",342.262131519,0,1.32714,0.0609843,1.41847,0.0322324,2.2698,0.287525,0.680294,0.135673,0,2.55467,1.03725
"7372",342.308571429,0.0312072,1.42163,0.142227,1.42326,0.0153202,2.04854,0.336099,0.845762,0.105738,0,2.38579,1.26406
"7373",342.355011338,0.0647492,1.39803,0.258167,1.15552,0.0258861,2.05259,0.685982,0.823276,0.00883572,0,2.12943,1.19277
"7374",342.401451247,0,1.74543,0.443576,0.492107,0.0470546,2.41588,0.189645,0.751506,0.0442462,0.141943,1.7893,0.937769
"7375",342.447891156,0,1.74347,0.296697,0.428584,0.20992,2.38523,0.104693,0.741864,0.151524,0.481438,0.871221,0.97889
"7376",342.494331066,0,1.45712,0.0856535,1.00173,0.0062725,1.86919,0.227967,0.650706,0.234645,0.4896,0.681463,1.46702
"7377",342.540770975,0,0.878425,0.0729879,1.46348,0,1.58375,0.831174,0.567521,0.386269,0.295104,0.95181,1.68927
"7378",342.587210884,0,0.763621,0.0189902,1.75456,0,1.32488,1.15674,0.560093,0.858324,0.0333148,1.06052,1.80666
"7379",342.633650794,0,0.338996,0,1.72175,0,1.19429,1.10536,0.713049,1.38039,0.0271977,0.749068,2.14445
"7380",342.680090703,0,0,0,2.07756,0.00356563,0.80206,1.05461,0.836668,1.63829,0.0278366,0.781948,2.23753
"7381",342.726530612,0,0.000515982,0.0488658,1.44831,0.106486,0.786366,0.972494,0.594869,1.63996,0.0274958,0.965794,2.36275
"7382",342.772970522,0,0.566798,7.4353e-05,0.66656,0.17633,1.19827,0.851261,0.794895,1.25583,0.0875713,0.999305,2.27216
"7383",342.819410431,0,0.687707,0.0108392,0.360006,0.0532518,1.40778,0.68417,0.955913,1.055,0.127624,1.04976,2.09101
"7384",342.86585034,0,0.634332,0.0461618,0.422615,0.0329388,1.37059,0.656577,0.957164,1.54868,0.070034,0.928868,1.89177
"7385",342.912290249,0,0.603467,0.043199,0.428822,0.00986107,1.15547,0.712609,0.930193,2.17539,0,0.712727,1.85418
"7386",342.958730159,0,0.536958,0.0118468,0.677508,0.0342116,0.666282,0.812347,0.924543,2.58562,0.0175608,0.40187,1.99458
